Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Status	# Board Issues	Board Issue	# Library Issues	Library Issue
2018-02-25 16:02:12	9	9.5	https://travis-ci.org/per1234/MicroCore/jobs/345956046	push	false	false	formatting-checks	609c9388a23cfbffdbc898382220b18d9b1d5484	5a7a773f4047...609c9388a23c	Add Travis CI formatting checks	/home/travis/Arduino/hardware/MicroCore/avr/libraries/EEPROM/examples/eeprom_update/eeprom_update.ino	MicroCore:avr:attiny13:clock=128k,BOD=2v7,lto=Os	1.6.7	348	7	3	false	0	0		0	
2018-02-25 16:02:16	9	9.5	https://travis-ci.org/per1234/MicroCore/jobs/345956046	push	false	false	formatting-checks	609c9388a23cfbffdbc898382220b18d9b1d5484	5a7a773f4047...609c9388a23c	Add Travis CI formatting checks	/home/travis/Arduino/hardware/MicroCore/avr/libraries/EEPROM/examples/eeprom_crc/eeprom_crc.ino	MicroCore:avr:attiny13:clock=128k,BOD=2v7,lto=Os	1.6.7	182	4	3	false	0	0		0	
2018-02-25 16:02:20	9	9.5	https://travis-ci.org/per1234/MicroCore/jobs/345956046	push	false	false	formatting-checks	609c9388a23cfbffdbc898382220b18d9b1d5484	5a7a773f4047...609c9388a23c	Add Travis CI formatting checks	/home/travis/Arduino/hardware/MicroCore/avr/libraries/EEPROM/examples/eeprom_iteration/eeprom_iteration.ino	MicroCore:avr:attiny13:clock=128k,BOD=2v7,lto=Os	1.6.7	366	4	5	false	0	0		0	
2018-02-25 16:02:24	9	9.5	https://travis-ci.org/per1234/MicroCore/jobs/345956046	push	false	false	formatting-checks	609c9388a23cfbffdbc898382220b18d9b1d5484	5a7a773f4047...609c9388a23c	Add Travis CI formatting checks	/home/travis/Arduino/hardware/MicroCore/avr/libraries/EEPROM/examples/eeprom_put/eeprom_put.ino	MicroCore:avr:attiny13:clock=128k,BOD=2v7,lto=Os	1.6.7	446	20	2	false	0	0		0	
2018-02-25 16:02:28	9	9.5	https://travis-ci.org/per1234/MicroCore/jobs/345956046	push	false	false	formatting-checks	609c9388a23cfbffdbc898382220b18d9b1d5484	5a7a773f4047...609c9388a23c	Add Travis CI formatting checks	/home/travis/Arduino/hardware/MicroCore/avr/libraries/EEPROM/examples/eeprom_clear/eeprom_clear.ino	MicroCore:avr:attiny13:clock=128k,BOD=2v7,lto=Os	1.6.7	366	4	3	false	0	0		0	
2018-02-25 16:02:32	9	9.5	https://travis-ci.org/per1234/MicroCore/jobs/345956046	push	false	false	formatting-checks	609c9388a23cfbffdbc898382220b18d9b1d5484	5a7a773f4047...609c9388a23c	Add Travis CI formatting checks	/home/travis/Arduino/hardware/MicroCore/avr/libraries/EEPROM/examples/eeprom_read/eeprom_read.ino	MicroCore:avr:attiny13:clock=128k,BOD=2v7,lto=Os	1.6.7	244	7	3	false	0	0		0	
2018-02-25 16:02:37	9	9.5	https://travis-ci.org/per1234/MicroCore/jobs/345956046	push	false	false	formatting-checks	609c9388a23cfbffdbc898382220b18d9b1d5484	5a7a773f4047...609c9388a23c	Add Travis CI formatting checks	/home/travis/Arduino/hardware/MicroCore/avr/libraries/EEPROM/examples/eeprom_get/eeprom_get.ino	MicroCore:avr:attiny13:clock=128k,BOD=2v7,lto=Os	1.6.7	160	4	2	false	0	0		0	
2018-02-25 16:02:41	9	9.5	https://travis-ci.org/per1234/MicroCore/jobs/345956046	push	false	false	formatting-checks	609c9388a23cfbffdbc898382220b18d9b1d5484	5a7a773f4047...609c9388a23c	Add Travis CI formatting checks	/home/travis/Arduino/hardware/MicroCore/avr/libraries/EEPROM/examples/eeprom_write/eeprom_write.ino	MicroCore:avr:attiny13:clock=128k,BOD=2v7,lto=Os	1.6.7	300	7	3	false	0	0		0	
2018-02-25 16:02:45	9	9.5	https://travis-ci.org/per1234/MicroCore/jobs/345956046	push	false	false	formatting-checks	609c9388a23cfbffdbc898382220b18d9b1d5484	5a7a773f4047...609c9388a23c	Add Travis CI formatting checks	/home/travis/Arduino/hardware/MicroCore/avr/libraries/TinySPI/examples/DigitalPotControl/DigitalPotControl.ino	MicroCore:avr:attiny13:clock=128k,BOD=2v7,lto=Os	1.6.7	662	9	0	false	0	0		0	
2018-02-25 16:02:50	9	9.5	https://travis-ci.org/per1234/MicroCore/jobs/345956046	push	false	false	formatting-checks	609c9388a23cfbffdbc898382220b18d9b1d5484	5a7a773f4047...609c9388a23c	Add Travis CI formatting checks	/home/travis/Arduino/hardware/MicroCore/avr/libraries/AVR_examples/examples/Watch_dog_timer/Watch_dog_timer.ino	MicroCore:avr:attiny13:clock=128k,BOD=2v7,lto=Os	1.6.7	158	2	0	false	0	0		0	
